alg,thread_num,iter_type,prefill,query_num,insert,query,delete
PGM,7,rand,9000,14000,0.0992413,0.00342999,0.272368
wormhole,7,rand,9000,14000,0.000274195,0.000845525,0.000170459
PGM,7,rand,10000,14000,0.0835021,0.00290963,0.22392
wormhole,7,rand,10000,14000,0.000239616,0.000844556,0.000132808
PGM,7,rand,11000,14000,0.0880674,0.0030976,0.262503
wormhole,7,rand,11000,14000,0.000218919,0.000874043,0.000157564
PGM,7,rand,12000,14000,0.0919367,0.00336657,0.182314
wormhole,7,rand,12000,14000,0.000270299,0.000993402,0.000176287
PGM,7,rand,13000,14000,0.0967736,0.00341708,0.185007
wormhole,7,rand,13000,14000,0.000271259,0.000830385,0.00013206
PGM,7,rand,14000,14000,0.112011,0.00349485,0.261257
wormhole,7,rand,14000,14000,0.000304205,0.000812291,0.000135849
PGM,7,rand,15000,14000,0.103083,0.00366387,0.235875
wormhole,7,rand,15000,14000,0.000291094,0.000801284,0.00012848
PGM,7,rand,16000,14000,0.0869131,0.00335223,0.223537
wormhole,7,rand,16000,14000,0.000232479,0.000787579,0.000153153
PGM,7,rand,17000,14000,0.0930995,0.00286257,0.229245
wormhole,7,rand,17000,14000,0.000218204,0.000684968,0.000125318
PGM,7,rand,18000,14000,0.093163,0.00302983,0.230935
wormhole,7,rand,18000,14000,0.000226765,0.000767863,0.00013305
PGM,7,rand,19000,14000,0.141914,0.00348289,0.253239
wormhole,7,rand,19000,14000,0.000200607,0.000788853,0.000122261
PGM,7,seq,1000,15000,3.58298,0.00355398,3.16804
wormhole,7,seq,1000,15000,0.0014512,0.000311425,0.000806122
PGM,7,seq,2000,15000,3.8058,0.00356076,3.84283
wormhole,7,seq,2000,15000,0.00141514,0.000314179,0.000838504
PGM,7,seq,3000,15000,3.18184,0.00346055,2.75219
wormhole,7,seq,3000,15000,0.00133261,0.000319339,0.000725675
PGM,7,seq,4000,15000,3.66777,0.00346198,2.47866
wormhole,7,seq,4000,15000,0.00102816,0.000213307,0.000645692
PGM,7,seq,5000,15000,3.6484,0.00357341,3.48922
wormhole,7,seq,5000,15000,0.00100091,0.000228842,0.000499223
PGM,7,seq,6000,15000,3.38787,0.00358786,3.50853
wormhole,7,seq,6000,15000,0.000892549,0.000265966,0.000774444
PGM,7,seq,7000,15000,3.42213,0.00349024,3.41591
wormhole,7,seq,7000,15000,0.00095544,0.000230152,0.000689594
PGM,7,seq,8000,15000,3.13619,0.00350555,3.60713
wormhole,7,seq,8000,15000,0.000945232,0.000223472,0.000667775
PGM,7,seq,9000,15000,3.34264,0.00334046,2.34274
wormhole,7,seq,9000,15000,0.000738372,0.000257263,0.000682525
PGM,7,seq,10000,15000,3.41987,0.00357261,3.30968
wormhole,7,seq,10000,15000,0.000706139,0.000271676,0.00066342
PGM,7,seq,11000,15000,3.49122,0.00380044,3.64763
wormhole,7,seq,11000,15000,0.000807473,0.000284783,0.00070122
PGM,7,seq,12000,15000,3.4946,0.0036234,2.0538
wormhole,7,seq,12000,15000,0.00080729,0.00025163,0.000713407
PGM,7,seq,13000,15000,3.75343,0.0036702,3.388
wormhole,7,seq,13000,15000,0.00076771,0.000287134,0.000701063
PGM,7,seq,14000,15000,3.70216,0.00362616,2.48009
wormhole,7,seq,14000,15000,0.000571075,0.000265665,0.000762775
PGM,7,seq,15000,15000,3.6647,0.00360517,3.472
wormhole,7,seq,15000,15000,0.000754692,0.00024687,0.000668936
PGM,7,seq,16000,15000,3.71748,0.00372944,3.26909
wormhole,7,seq,16000,15000,0.000584089,0.000234019,0.000758302
PGM,7,seq,17000,15000,3.90044,0.00353144,3.5079
wormhole,7,seq,17000,15000,0.000589004,0.000214802,0.000748707
PGM,7,seq,18000,15000,3.54964,0.00353383,3.7493
wormhole,7,seq,18000,15000,0.000621224,0.000222801,0.000785366
PGM,7,seq,19000,15000,3.26493,0.00359314,3.69849
wormhole,7,seq,19000,15000,0.000741912,0.000222639,0.000790574
PGM,7,rand,1000,15000,0.100289,0.00365687,0.189464
wormhole,7,rand,1000,15000,0.000386894,0.00117764,0.000152595
PGM,7,rand,2000,15000,0.0913269,0.00362724,0.248798
wormhole,7,rand,2000,15000,0.00036437,0.00129164,0.000177981
PGM,7,rand,3000,15000,0.117017,0.00370177,0.194612
wormhole,7,rand,3000,15000,0.000353893,0.000976627,0.000167146
PGM,7,rand,4000,15000,0.0953069,0.00313262,0.244257
wormhole,7,rand,4000,15000,0.000348895,0.0010255,0.000159151
PGM,7,rand,5000,15000,0.0782651,0.00314487,0.161133
wormhole,7,rand,5000,15000,0.000273386,0.000939064,0.000164388
PGM,7,rand,6000,15000,0.0878491,0.00322272,0.215045
wormhole,7,rand,6000,15000,0.000344797,0.00104488,0.000155586
PGM,7,rand,7000,15000,0.0950635,0.00360758,0.23208
wormhole,7,rand,7000,15000,0.000282688,0.000947985,0.000139601
PGM,7,rand,8000,15000,0.0969044,0.00354827,0.267966
wormhole,7,rand,8000,15000,0.000257908,0.000780724,0.000137847
PGM,7,rand,9000,15000,0.100637,0.00353415,0.280652
wormhole,7,rand,9000,15000,0.000285623,0.00093245,0.000163874
PGM,7,rand,10000,15000,0.0819414,0.00325233,0.25819
wormhole,7,rand,10000,15000,0.000293828,0.000906103,0.000191309
PGM,7,rand,11000,15000,0.0875044,0.00339797,0.220128
wormhole,7,rand,11000,15000,0.000272623,0.0008927,0.000181886
PGM,7,rand,12000,15000,0.0951719,0.00368469,0.253899
wormhole,7,rand,12000,15000,0.000267037,0.000933553,0.000162171
PGM,7,rand,13000,15000,0.102568,0.00371991,0.234952
wormhole,7,rand,13000,15000,0.000285277,0.00101466,0.000130836
PGM,7,rand,14000,15000,0.104724,0.00388305,0.231037
wormhole,7,rand,14000,15000,0.000322206,0.00105284,0.000135184
PGM,7,rand,15000,15000,0.0907114,0.00362534,0.245605
wormhole,7,rand,15000,15000,0.000262408,0.000830678,0.000179539
PGM,7,rand,16000,15000,0.0890262,0.00380543,0.28928
wormhole,7,rand,16000,15000,0.000274514,0.000833286,0.000122387
PGM,7,rand,17000,15000,0.093909,0.00363121,0.214737
wormhole,7,rand,17000,15000,0.000229196,0.000836572,0.000150517
PGM,7,rand,18000,15000,0.0957149,0.00373353,0.231568
wormhole,7,rand,18000,15000,0.000238036,0.000931615,0.000186818
PGM,7,rand,19000,15000,0.0990938,0.00365268,0.25923
wormhole,7,rand,19000,15000,0.000239503,0.000931431,0.000174198
PGM,7,seq,1000,16000,3.96526,0.00380326,2.37261
wormhole,7,seq,1000,16000,0.00148844,0.000278644,0.000725325
PGM,7,seq,2000,16000,3.97644,0.00373628,4.40073
wormhole,7,seq,2000,16000,0.00137323,0.00030927,0.000858653
PGM,7,seq,3000,16000,3.64557,0.00376443,2.42723
wormhole,7,seq,3000,16000,0.00109732,0.00024421,0.000638354
PGM,7,seq,4000,16000,4.03924,0.00379202,3.32295
wormhole,7,seq,4000,16000,0.00102644,0.000283258,0.000830956
PGM,7,seq,5000,16000,3.98,0.00377564,3.8374
wormhole,7,seq,5000,16000,0.000865964,0.000298036,0.000646165
PGM,7,seq,6000,16000,3.92186,0.00377218,3.19618
wormhole,7,seq,6000,16000,0.00104174,0.000278014,0.000721891
PGM,7,seq,7000,16000,3.27202,0.00372713,2.39536
wormhole,7,seq,7000,16000,0.000778716,0.00024647,0.000700827
PGM,7,seq,8000,16000,3.58028,0.00365468,2.48068
wormhole,7,seq,8000,16000,0.000858386,0.000242692,0.000641466
PGM,7,seq,9000,16000,3.6607,0.00363342,3.68808
wormhole,7,seq,9000,16000,0.000760295,0.000242185,0.000653215
PGM,7,seq,10000,16000,3.72811,0.00385223,3.56933
wormhole,7,seq,10000,16000,0.000768964,0.000279698,0.00069182
PGM,7,seq,11000,16000,3.73684,0.00378009,3.80571
wormhole,7,seq,11000,16000,0.00088565,0.000271557,0.000673652
PGM,7,seq,12000,16000,3.8277,0.00386417,3.59434
wormhole,7,seq,12000,16000,0.000861409,0.000259457,0.000736383
PGM,7,seq,13000,16000,3.92355,0.00385868,3.50407
wormhole,7,seq,13000,16000,0.00065807,0.000292553,0.000745385
PGM,7,seq,14000,16000,3.94906,0.00389201,3.6035
wormhole,7,seq,14000,16000,0.000806387,0.000299705,0.000723297
PGM,7,seq,15000,16000,3.91367,0.00387253,3.53535
wormhole,7,seq,15000,16000,0.000605283,0.000256354,0.000808781
PGM,7,seq,16000,16000,3.67551,0.00378875,4.3663
wormhole,7,seq,16000,16000,0.000617571,0.000276805,0.000796567
PGM,7,seq,17000,16000,3.43545,0.00375108,4.9288
wormhole,7,seq,17000,16000,0.00059396,0.000252146,0.000765163
PGM,7,seq,18000,16000,3.48307,0.00371298,3.98694
wormhole,7,seq,18000,16000,0.000733816,0.000217795,0.000790637
PGM,7,seq,19000,16000,3.72854,0.00384801,3.3478
wormhole,7,seq,19000,16000,0.000787039,0.000274003,0.000836
PGM,7,rand,1000,16000,0.109889,0.00378533,0.171252
wormhole,7,rand,1000,16000,0.000329177,0.00114049,0.000185455
PGM,7,rand,2000,16000,0.0979124,0.00382525,0.171093
wormhole,7,rand,2000,16000,0.000308072,0.000941192,0.000149551
PGM,7,rand,3000,16000,0.0930514,0.00391926,0.214178
wormhole,7,rand,3000,16000,0.000358509,0.00101221,0.000161439
PGM,7,rand,4000,16000,0.101716,0.00323478,0.205898
wormhole,7,rand,4000,16000,0.000307038,0.00115147,0.000142351
PGM,7,rand,5000,16000,0.0856083,0.00389276,0.208002
wormhole,7,rand,5000,16000,0.000310064,0.00104509,0.000138908
PGM,7,rand,6000,16000,0.0925485,0.00381738,0.257116
wormhole,7,rand,6000,16000,0.000334819,0.00123958,0.000218213
PGM,7,rand,7000,16000,0.103259,0.00398386,0.260551
wormhole,7,rand,7000,16000,0.000301565,0.00116182,0.000174601
PGM,7,rand,8000,16000,0.106505,0.0039228,0.233014
wormhole,7,rand,8000,16000,0.000293647,0.000988801,0.00013441
PGM,7,rand,9000,16000,0.0970591,0.00334412,0.256393
wormhole,7,rand,9000,16000,0.000254759,0.000929648,0.00013773
PGM,7,rand,10000,16000,0.0801055,0.00349772,0.135921
wormhole,7,rand,10000,16000,0.000263391,0.000824271,0.000122635
PGM,7,rand,11000,16000,0.107456,0.00396447,0.143465
wormhole,7,rand,11000,16000,0.000272343,0.000964593,0.000149438
PGM,7,rand,12000,16000,0.0996839,0.0040391,0.146788
wormhole,7,rand,12000,16000,0.000262139,0.00091828,0.000184962
PGM,7,rand,13000,16000,0.0966386,0.00392456,0.259514
wormhole,7,rand,13000,16000,0.000343086,0.00125896,0.000166923
PGM,7,rand,14000,16000,0.103061,0.00398466,0.278349
wormhole,7,rand,14000,16000,0.000305025,0.000591224,0.000175614
PGM,7,rand,15000,16000,0.0821048,0.00352114,0.20685
wormhole,7,rand,15000,16000,0.000251495,0.000756081,0.000150428
PGM,7,rand,16000,16000,0.091602,0.00407028,0.236304
wormhole,7,rand,16000,16000,0.000239656,0.000873475,0.000155834
PGM,7,rand,17000,16000,0.0938808,0.00389571,0.232035
wormhole,7,rand,17000,16000,0.000219861,0.000742869,0.000126034
PGM,7,rand,18000,16000,0.0978971,0.00402755,0.254615
wormhole,7,rand,18000,16000,0.000205405,0.000877472,0.000137664
PGM,7,rand,19000,16000,0.0977887,0.00387656,0.266809
wormhole,7,rand,19000,16000,0.000206306,0.000736786,0.000115213
PGM,7,seq,1000,17000,4.14795,0.00403052,2.57485
wormhole,7,seq,1000,17000,0.00129378,0.000244923,0.000738782
PGM,7,seq,2000,17000,4.39412,0.0039583,3.80889
wormhole,7,seq,2000,17000,0.00139358,0.000264321,0.000836041
PGM,7,seq,3000,17000,3.96554,0.00382465,2.36822
wormhole,7,seq,3000,17000,0.00131574,0.000236786,0.000653516
PGM,7,seq,4000,17000,4.33784,0.00391152,3.55076
wormhole,7,seq,4000,17000,0.00120118,0.00033061,0.000805454
PGM,7,seq,5000,17000,4.21453,0.00398468,4.06367
wormhole,7,seq,5000,17000,0.0010704,0.000318439,0.000717875
PGM,7,seq,6000,17000,4.12834,0.00404124,2.4844
wormhole,7,seq,6000,17000,0.00123619,0.000321693,0.000762455
PGM,7,seq,7000,17000,3.5357,0.00390741,4.12141
wormhole,7,seq,7000,17000,0.00106027,0.00023783,0.000664814
PGM,7,seq,8000,17000,3.84926,0.00468384,3.66013
wormhole,7,seq,8000,17000,0.000858999,0.000282187,0.000749236
PGM,7,seq,9000,17000,4.51686,0.00392932,4.00628
wormhole,7,seq,9000,17000,0.000837824,0.000261852,0.000722588
PGM,7,seq,10000,17000,3.95266,0.00386472,3.86485
wormhole,7,seq,10000,17000,0.00101417,0.00029127,0.000758943
PGM,7,seq,11000,17000,4.04863,0.0041476,3.87178
wormhole,7,seq,11000,17000,0.000707059,0.000304117,0.000702566
PGM,7,seq,12000,17000,4.11739,0.00416276,4.14082
wormhole,7,seq,12000,17000,0.000917615,0.00030655,0.000770299
PGM,7,seq,13000,17000,4.23474,0.00416464,3.80926
wormhole,7,seq,13000,17000,0.000653517,0.000332246,0.000758747
PGM,7,seq,14000,17000,4.25061,0.00417268,3.90222
wormhole,7,seq,14000,17000,0.000835846,0.000310699,0.00081339
PGM,7,seq,15000,17000,3.91537,0.00409771,3.03155
wormhole,7,seq,15000,17000,0.000690997,0.000264743,0.000742155
PGM,7,seq,16000,17000,3.49923,0.00411194,2.62059
wormhole,7,seq,16000,17000,0.000829194,0.000303694,0.000750476
PGM,7,seq,17000,17000,3.71669,0.00412505,2.32745
wormhole,7,seq,17000,17000,0.00063366,0.000265159,0.000824264
PGM,7,seq,18000,17000,3.95591,0.00394774,3.73909
wormhole,7,seq,18000,17000,0.000612727,0.00025277,0.000896809
PGM,7,seq,19000,17000,4.04428,0.00418143,3.82686
wormhole,7,seq,19000,17000,0.000824631,0.000250798,0.000843548
PGM,7,rand,1000,17000,0.097496,0.00398595,0.199423
wormhole,7,rand,1000,17000,0.000358636,0.000865018,0.000144901
PGM,7,rand,2000,17000,0.0945654,0.00422222,0.178878
wormhole,7,rand,2000,17000,0.000379648,0.00115645,0.000139923
PGM,7,rand,3000,17000,0.103583,0.00416344,0.279823
wormhole,7,rand,3000,17000,0.000322026,0.00119286,0.000189274
PGM,7,rand,4000,17000,0.109378,0.00422257,0.2787
wormhole,7,rand,4000,17000,0.000343352,0.00125351,0.000137558
PGM,7,rand,5000,17000,0.0933938,0.00420432,0.200339
wormhole,7,rand,5000,17000,0.000329033,0.00125631,0.000190679
PGM,7,rand,6000,17000,0.0961808,0.00426502,0.261692
wormhole,7,rand,6000,17000,0.0003194,0.00125817,0.000134319
PGM,7,rand,7000,17000,0.0926963,0.00405168,0.268573
wormhole,7,rand,7000,17000,0.000294913,0.00125316,0.000157071
PGM,7,rand,8000,17000,0.0952777,0.0040905,0.252404
wormhole,7,rand,8000,17000,0.000357517,0.0011589,0.000196801
PGM,7,rand,9000,17000,0.102764,0.00423052,0.227855
wormhole,7,rand,9000,17000,0.000365427,0.000989209,0.000158626
PGM,7,rand,10000,17000,0.0948603,0.00423618,0.253215
wormhole,7,rand,10000,17000,0.0002758,0.00087283,0.000175959
PGM,7,rand,11000,17000,0.0925909,0.00411438,0.178343
wormhole,7,rand,11000,17000,0.000297042,0.0012108,0.000134155
PGM,7,rand,12000,17000,0.095376,0.00431415,0.272685
wormhole,7,rand,12000,17000,0.000270249,0.00078695,0.000156427
PGM,7,rand,13000,17000,0.0983928,0.0042703,0.236821
wormhole,7,rand,13000,17000,0.000290847,0.000996317,0.000127099
PGM,7,rand,14000,17000,0.09687,0.00429223,0.278586
wormhole,7,rand,14000,17000,0.000293856,0.000962832,0.000132923
PGM,7,rand,15000,17000,0.103079,0.00426937,0.287744
wormhole,7,rand,15000,17000,0.000248317,0.000934955,0.000151042
PGM,7,rand,16000,17000,0.103432,0.0041501,0.239376
wormhole,7,rand,16000,17000,0.000261957,0.000910387,0.000163468
PGM,7,rand,17000,17000,0.0884879,0.00415569,0.303533
wormhole,7,rand,17000,17000,0.000214153,0.000899717,0.000131779
PGM,7,rand,18000,17000,0.0966164,0.00421815,0.173863
wormhole,7,rand,18000,17000,0.000227967,0.00142629,0.000193398
PGM,7,rand,19000,17000,0.10852,0.00426261,0.168231
wormhole,7,rand,19000,17000,0.000229124,0.000911203,0.000133848
PGM,7,seq,1000,18000,4.45009,0.00420149,2.75527
wormhole,7,seq,1000,18000,0.00140706,0.000247399,0.000794063
PGM,7,seq,2000,18000,4.6027,0.0042427,4.78711
wormhole,7,seq,2000,18000,0.00151622,0.000312246,0.000778548
PGM,7,seq,3000,18000,3.82959,0.00416969,3.30214
wormhole,7,seq,3000,18000,0.00125603,0.000388665,0.000946051
PGM,7,seq,4000,18000,4.52465,0.00438582,3.63032
wormhole,7,seq,4000,18000,0.00114121,0.000272095,0.000737697
PGM,7,seq,5000,18000,4.46523,0.00427514,4.30158
wormhole,7,seq,5000,18000,0.00119183,0.000307205,0.000706016
PGM,7,seq,6000,18000,4.41696,0.00436111,3.28113
wormhole,7,seq,6000,18000,0.000885806,0.000255611,0.000707325
PGM,7,seq,7000,18000,3.77778,0.00412378,4.35989
wormhole,7,seq,7000,18000,0.00115746,0.000252313,0.00077176
PGM,7,seq,8000,18000,4.11504,0.00423916,3.91963
wormhole,7,seq,8000,18000,0.000943588,0.000285322,0.000709914
PGM,7,seq,9000,18000,4.19911,0.00432011,4.00435
wormhole,7,seq,9000,18000,0.000857669,0.000314514,0.000782597
PGM,7,seq,10000,18000,4.23516,0.00427419,4.09198
wormhole,7,seq,10000,18000,0.00108173,0.000247412,0.00076768
PGM,7,seq,11000,18000,4.31393,0.00423228,4.23183
wormhole,7,seq,11000,18000,0.00106266,0.000242142,0.000815327
PGM,7,seq,12000,18000,4.31813,0.00446793,4.14202
wormhole,7,seq,12000,18000,0.000748039,0.000305862,0.000792487
PGM,7,seq,13000,18000,4.41808,0.00446704,3.96709
wormhole,7,seq,13000,18000,0.000938171,0.000319689,0.000849458
PGM,7,seq,14000,18000,4.56285,0.00435035,4.0487
wormhole,7,seq,14000,18000,0.000683969,0.000283168,0.000708225
PGM,7,seq,15000,18000,3.75953,0.00425502,3.82657
wormhole,7,seq,15000,18000,0.000691024,0.000276176,0.000828312
PGM,7,seq,16000,18000,3.74805,0.00431277,3.79009
wormhole,7,seq,16000,18000,0.000839085,0.00033613,0.00088683
PGM,7,seq,17000,18000,4.26234,0.00426942,4.02425
wormhole,7,seq,17000,18000,0.000653336,0.000308638,0.000932867
PGM,7,seq,18000,18000,4.24242,0.00436165,3.83584
wormhole,7,seq,18000,18000,0.000726005,0.000307873,0.000896192
PGM,7,seq,19000,18000,4.26805,0.00423687,3.91208
wormhole,7,seq,19000,18000,0.000846121,0.000307579,0.000917522
PGM,7,rand,1000,18000,0.114715,0.00433745,0.17893
wormhole,7,rand,1000,18000,0.000355066,0.00125949,0.000172661
PGM,7,rand,2000,18000,0.0911451,0.00444333,0.178187
wormhole,7,rand,2000,18000,0.000348617,0.00110293,0.000201003
PGM,7,rand,3000,18000,0.106236,0.00453461,0.185256
wormhole,7,rand,3000,18000,0.000320396,0.00126671,0.000163067
PGM,7,rand,4000,18000,0.0985803,0.00384897,0.278085
wormhole,7,rand,4000,18000,0.000303417,0.000962332,0.000194072
PGM,7,rand,5000,18000,0.0857709,0.00381079,0.23944
wormhole,7,rand,5000,18000,0.000338317,0.000852918,0.000155872
PGM,7,rand,6000,18000,0.100798,0.00433735,0.206315
wormhole,7,rand,6000,18000,0.000339593,0.00132915,0.000131136
PGM,7,rand,7000,18000,0.0890913,0.00372126,0.198142
wormhole,7,rand,7000,18000,0.000339749,0.00133993,0.000140892
PGM,7,rand,8000,18000,0.0980276,0.00432836,0.271592
wormhole,7,rand,8000,18000,0.000311612,0.00121358,0.000193516
PGM,7,rand,9000,18000,0.097075,0.00426615,0.142259
wormhole,7,rand,9000,18000,0.000331008,0.00104309,0.000131247
PGM,7,rand,10000,18000,0.0822745,0.00380491,0.233268
wormhole,7,rand,10000,18000,0.000275058,0.00106803,0.00012808
PGM,7,rand,11000,18000,0.090033,0.00429716,0.245311
wormhole,7,rand,11000,18000,0.000283202,0.00125033,0.0001258
PGM,7,rand,12000,18000,0.0966223,0.00434567,0.257146
wormhole,7,rand,12000,18000,0.00024346,0.000946715,0.000135336
PGM,7,rand,13000,18000,0.0971355,0.00430229,0.187396
wormhole,7,rand,13000,18000,0.000250274,0.0010182,0.00012364
PGM,7,rand,14000,18000,0.103471,0.0045993,0.214016
wormhole,7,rand,14000,18000,0.000248457,0.000993237,0.000128731
PGM,7,rand,15000,18000,0.0928281,0.00449824,0.191899
wormhole,7,rand,15000,18000,0.000302212,0.000614944,0.000184108
PGM,7,rand,16000,18000,0.091992,0.00455731,0.149534
wormhole,7,rand,16000,18000,0.000277449,0.000962793,0.000164863
PGM,7,rand,17000,18000,0.0947621,0.00441939,0.26399
wormhole,7,rand,17000,18000,0.000267366,0.000802114,0.000105039
PGM,7,rand,18000,18000,0.100487,0.00447376,0.154412
wormhole,7,rand,18000,18000,0.000215813,0.000956302,0.000132197
PGM,7,rand,19000,18000,0.0975302,0.0044448,0.2626
wormhole,7,rand,19000,18000,0.000210884,0.000942059,0.00011715
PGM,7,seq,1000,19000,4.70521,0.00444854,4.19312
wormhole,7,seq,1000,19000,0.00170161,0.000281093,0.000907718
PGM,7,seq,2000,19000,4.96464,0.00456789,5.39123
wormhole,7,seq,2000,19000,0.00130306,0.000376805,0.000949463
PGM,7,seq,3000,19000,4.18684,0.00427277,3.28109
wormhole,7,seq,3000,19000,0.00162699,0.000325766,0.000970507
PGM,7,seq,4000,19000,4.89696,0.00453945,4.41374
wormhole,7,seq,4000,19000,0.00148438,0.000309712,0.000952076
PGM,7,seq,5000,19000,4.76998,0.0044739,4.5517
wormhole,7,seq,5000,19000,0.00110686,0.000307446,0.000808257
PGM,7,seq,6000,19000,3.95499,0.00453223,3.53562
wormhole,7,seq,6000,19000,0.00121905,0.000311734,0.000827581
PGM,7,seq,7000,19000,4.29675,0.00444098,2.92652
wormhole,7,seq,7000,19000,0.000926998,0.000261568,0.000719517
PGM,7,seq,8000,19000,4.37876,0.00445284,4.4095
wormhole,7,seq,8000,19000,0.00116539,0.000264514,0.000802753
PGM,7,seq,9000,19000,4.46341,0.00444906,4.28254
wormhole,7,seq,9000,19000,0.00087651,0.00030067,0.000790911
PGM,7,seq,10000,19000,4.51206,0.00461709,4.44597
wormhole,7,seq,10000,19000,0.000830175,0.000259359,0.00081556
PGM,7,seq,11000,19000,4.55126,0.00471322,4.51614
wormhole,7,seq,11000,19000,0.00111354,0.000252751,0.000814071
PGM,7,seq,12000,19000,4.70947,0.00456622,4.31351
wormhole,7,seq,12000,19000,0.00109897,0.000229537,0.000827321
PGM,7,seq,13000,19000,4.67825,0.00465509,4.24815
wormhole,7,seq,13000,19000,0.000837096,0.000287542,0.000759846
PGM,7,seq,14000,19000,4.46621,0.0045771,4.6154
wormhole,7,seq,14000,19000,0.000981587,0.000283967,0.000917655
PGM,7,seq,15000,19000,4.04717,0.00464797,2.50551
wormhole,7,seq,15000,19000,0.000947809,0.000329313,0.000879591
PGM,7,seq,16000,19000,4.52729,0.00450332,4.11028
wormhole,7,seq,16000,19000,0.000936454,0.000268307,0.000871625
PGM,7,seq,17000,19000,4.66806,0.00454604,4.26325
wormhole,7,seq,17000,19000,0.000948659,0.000312328,0.000849676
PGM,7,seq,18000,19000,4.61302,0.00450203,4.23581
wormhole,7,seq,18000,19000,0.000909765,0.000329875,0.000894804
PGM,7,seq,19000,19000,4.71686,0.00459759,4.26542
wormhole,7,seq,19000,19000,0.000910082,0.000279281,0.000945608
PGM,7,rand,1000,19000,0.0986277,0.00384563,0.173169
wormhole,7,rand,1000,19000,0.000276157,0.00113954,0.000225689
PGM,7,rand,2000,19000,0.0849401,0.00390142,0.14277
wormhole,7,rand,2000,19000,0.00033054,0.0010572,0.000211207
PGM,7,rand,3000,19000,0.0908882,0.00391987,0.162533
wormhole,7,rand,3000,19000,0.000380989,0.000912257,0.000149559
PGM,7,rand,4000,19000,0.100908,0.00379173,0.261259
wormhole,7,rand,4000,19000,0.000294119,0.00124915,0.000139481
PGM,7,rand,5000,19000,0.0876528,0.00466623,0.12938
wormhole,7,rand,5000,19000,0.000302286,0.00128664,0.000122571
PGM,7,rand,6000,19000,0.0860359,0.00391855,0.143202
wormhole,7,rand,6000,19000,0.000316562,0.00136727,0.000130078
PGM,7,rand,7000,19000,0.102971,0.00454833,0.226702
wormhole,7,rand,7000,19000,0.000304511,0.00128557,0.000124881
PGM,7,rand,8000,19000,0.0959028,0.00458112,0.250948
wormhole,7,rand,8000,19000,0.000224626,0.00100234,0.00016627
PGM,7,rand,9000,19000,0.102384,0.00459365,0.279058
wormhole,7,rand,9000,19000,0.000316621,0.00129893,0.000144774
PGM,7,rand,10000,19000,0.0821371,0.00463911,0.260234
wormhole,7,rand,10000,19000,0.00023574,0.00128029,0.00011984
PGM,7,rand,11000,19000,0.100797,0.00470397,0.244447
wormhole,7,rand,11000,19000,0.000243822,0.00110941,0.000158282
PGM,7,rand,12000,19000,0.097073,0.00452038,0.257652
wormhole,7,rand,12000,19000,0.000259107,0.000905972,0.000118978
PGM,7,rand,13000,19000,0.0990789,0.00485027,0.172559
wormhole,7,rand,13000,19000,0.000300659,0.00106237,0.000143755
PGM,7,rand,14000,19000,0.0986108,0.00471748,0.220789
wormhole,7,rand,14000,19000,0.00030096,0.00109123,0.000134414
PGM,7,rand,15000,19000,0.0997869,0.00496653,0.233711
wormhole,7,rand,15000,19000,0.000266864,0.000879957,0.00012995
PGM,7,rand,16000,19000,0.104203,0.00476453,0.22712
wormhole,7,rand,16000,19000,0.000224056,0.00100816,0.000146356
PGM,7,rand,17000,19000,0.101221,0.00510042,0.158837
wormhole,7,rand,17000,19000,0.000219711,0.000840018,0.00012827
PGM,7,rand,18000,19000,0.0988152,0.00469096,0.210451
wormhole,7,rand,18000,19000,0.000233555,0.00098657,0.000155631
PGM,7,rand,19000,19000,0.099507,0.00458603,0.283164
wormhole,7,rand,19000,19000,0.000204259,0.000875159,0.000133796
PGM,8,seq,1000,1000,0.0950386,0.000230225,0.0784258
wormhole,8,seq,1000,1000,0.000254628,0.000172306,0.000215836
PGM,8,seq,2000,1000,0.0839003,0.000288534,0.0802626
wormhole,8,seq,2000,1000,0.000300886,0.000143904,0.000199812
PGM,8,seq,3000,1000,0.0819629,0.00026226,0.079105
wormhole,8,seq,3000,1000,0.000284873,0.000145151,0.000195945
PGM,8,seq,4000,1000,0.00105124,0.000253893,0.000583471
wormhole,8,seq,4000,1000,0.000231268,0.00013157,0.000170206
PGM,8,seq,5000,1000,0.0820982,0.000246329,0.0846557
wormhole,8,seq,5000,1000,0.000202837,0.000213768,0.000184542
PGM,8,seq,6000,1000,0.086006,0.000272258,0.0900308
wormhole,8,seq,6000,1000,0.000208281,0.000185817,0.000168986
PGM,8,seq,7000,1000,0.0866113,0.000301163,0.0882655
wormhole,8,seq,7000,1000,0.000216404,0.000114422,0.000207737
PGM,8,seq,8000,1000,0.0818318,0.000274748,0.0921437
wormhole,8,seq,8000,1000,0.000264713,0.000139244,0.000177473
PGM,8,seq,9000,1000,0.0939172,0.000235566,0.0943149
wormhole,8,seq,9000,1000,0.000197776,0.000117324,0.000183161
PGM,8,seq,10000,1000,0.0927915,0.000279068,0.104424
wormhole,8,seq,10000,1000,0.000190017,0.000158951,0.000196645
PGM,8,seq,11000,1000,0.0926147,0.000277127,0.0948444
wormhole,8,seq,11000,1000,0.000226034,0.000160376,0.000200558
PGM,8,seq,12000,1000,0.096872,0.000287875,0.103274
wormhole,8,seq,12000,1000,0.000187969,0.000182666,0.000201725
PGM,8,seq,13000,1000,0.0955763,0.00029181,0.0941728
